name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Beijing,2022-07-17,37,23.4,30.4,37.4,23.4,31.2,19.6,59,0,0,0,,0,0,36,21.6,287.3,997.9,31.9,10.8,327.8,28.2,9,10,2022-07-17T04:59:45,2022-07-17T19:41:05,0.6,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-07-18,36,23,29.8,35.2,23,30.2,18,53,0,0,0,,0,0,41.8,21.6,181.1,1000,42.4,12.4,329.9,28.4,9,10,2022-07-18T05:00:33,2022-07-18T19:40:27,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-07-19,34,21,27.7,34.6,21,28.6,19.7,64.8,0,0,0,,0,0,25.9,14.6,124.3,1001.6,99.9,10.9,230.2,19.7,9,10,2022-07-19T05:01:21,2022-07-19T19:39:47,0.7,Overcast,Cloudy skies throughout the day.,cloudy,"ZBAA,54511099999"
Beijing,2022-07-20,33,25,28.6,34.6,25,29.8,20.5,64,0,0,0,,0,0,36,21.6,176.1,1003.2,21.2,11.1,325.5,28.1,9,10,2022-07-20T05:02:09,2022-07-20T19:39:05,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-07-21,34,22,28.1,36.1,22,29.5,20.5,65.7,0,0,0,,0,0,28.8,14.4,135.5,1006.1,4.7,10.8,320,27.8,9,10,2022-07-21T05:02:59,2022-07-21T19:38:22,0.8,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-07-22,31,23,27.5,35.5,23,29.4,21.4,70.5,10,100,4.17,rain,0,0,46.8,21.6,155.5,1007.2,87.3,10,173.8,15,7,10,2022-07-22T05:03:49,2022-07-22T19:37:36,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2022-07-23,34,22,27.5,35.1,22,28.2,19.9,66.4,3.1,100,8.33,rain,0,0,46.8,21.6,271,1003,20.5,12.7,320.6,27.8,9,30,2022-07-23T05:04:39,2022-07-23T19:36:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZBAA,54511099999"
Beijing,2022-07-24,34,23,28,39.4,23,30.3,22.1,71.6,0,0,0,,0,0,39.6,14.4,147.6,1002,15.9,9.7,320.5,27.6,9,30,2022-07-24T05:05:31,2022-07-24T19:36:00,0.93,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-07-25,33,23,28.7,39.3,23,31.1,21.6,66.5,0,0,0,,0,0,29.2,18,162.5,1004.4,92.4,11.1,217.8,18.9,7,30,2022-07-25T05:06:22,2022-07-25T19:35:10,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"ZBAA,54511099999"
Beijing,2022-07-26,33,23,28.2,36.1,23,30.6,22.3,72.2,0,0,0,rain,0,0,31,18,136.1,1005.7,49.7,10.7,247.8,21.4,9,30,2022-07-26T05:07:15,2022-07-26T19:34:17,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-07-27,27,21,23.8,30.1,21,24.1,22.8,94.3,93.3,100,20.83,rain,0,0,36,18,25.2,1007.5,76.4,8,67,5.9,3,10,2022-07-27T05:08:08,2022-07-27T19:33:23,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
Beijing,2022-07-28,30,20,23.9,32.5,20,24.5,20.9,84.5,54.3,100,12.5,rain,0,0,25.2,18,10.2,1006.8,54.6,11.5,88.8,7.6,5,10,2022-07-28T05:09:01,2022-07-28T19:32:28,1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZBAA,54511099999"
Beijing,2022-07-29,32,21,26.8,35.8,21,28.3,21.7,75.8,0,0,0,,0,0,19.4,10.8,147.5,1007.7,0.8,10.4,313.8,27,9,30,2022-07-29T05:09:55,2022-07-29T19:31:31,0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-07-30,32,23.9,27.5,37.9,23.9,29.9,23.3,78.9,0,0,0,rain,0,0,22.3,14.4,127.5,1007.9,25.8,8.8,285.2,24.7,9,30,2022-07-30T05:10:49,2022-07-30T19:30:32,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-07-31,33,24.6,28.5,39.3,24.6,32.1,24.4,79.6,0,0,0,rain,0,0,21.6,10.8,134.7,1005.5,31.7,9.7,291.3,25.1,8,30,2022-07-31T05:11:43,2022-07-31T19:29:31,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-01,34,25,29.5,43.5,25,35.1,25.7,81,0,0,0,,0,0,18,10.8,141.1,1004.8,0,8,306.7,26.7,9,30,2022-08-01T05:12:38,2022-08-01T19:28:30,0.07,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-08-02,35,26,30.4,43.5,26,37,25.8,78,0,0,0,rain,0,0,25.2,18,140.4,1005.8,8.7,8,301,26,9,30,2022-08-02T05:13:33,2022-08-02T19:27:26,0.1,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-08-03,36,27.4,31.3,43.3,32.8,38.9,25.9,74.8,0,0,0,rain,0,0,28.4,18,171.1,1005.5,53.3,8.3,290.4,24.8,9,30,2022-08-03T05:14:28,2022-08-03T19:26:21,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-04,36,25,30.3,48.1,25,37.8,26.3,80.9,11,100,4.17,rain,0,0,43.2,25.2,138.8,1003.6,43,9,295.8,25.6,9,60,2022-08-04T05:15:24,2022-08-04T19:25:15,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2022-08-05,37,24,30.3,44.6,24,35.3,24.8,75.4,0,0,0,,0,0,43.2,10.8,129.7,1002.3,8.2,10.3,308,26.6,9,60,2022-08-05T05:16:20,2022-08-05T19:24:08,0.25,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-08-06,31.6,26,28.3,44.1,26,33.6,25.8,86.5,27.2,100,8.33,rain,0,0,50.4,18,64.8,1001.8,60.2,9.3,182,15.8,8,60,2022-08-06T05:17:16,2022-08-06T19:22:59,0.31,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
Beijing,2022-08-07,34,26.8,29.2,45.3,30.9,36.9,27.1,88.8,4.5,100,12.5,rain,0,0,21.2,10.8,159.5,999.9,46.9,8.2,174.2,15.1,8,60,2022-08-07T05:18:12,2022-08-07T19:21:48,0.36,"Rain, Partially cloudy",Clearing in the afternoon with a chance of rain throughout the day.,rain,"ZBAA,54511099999"
Beijing,2022-08-08,29,23,26.4,36.8,23,27.7,20.8,72.7,0,0,0,,0,0,30.2,18,41.5,1006.9,88.6,12.4,30.3,2.6,1,60,2022-08-08T05:19:08,2022-08-08T19:20:37,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-09,26,19.4,22.6,26,19.4,22.6,19.9,85.7,6.2,100,12.5,rain,0,0,25.2,14.4,230.5,1009.4,25.1,12.1,106.6,9.3,7,10,2022-08-09T05:20:05,2022-08-09T19:19:24,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZBAA,54511099999"
Beijing,2022-08-10,31,18,24.5,33,18,25.3,20.1,78.9,0,0,0,,0,0,26.6,14.4,175.7,1006.3,0.7,11.5,304.8,26.2,9,10,2022-08-10T05:21:01,2022-08-10T19:18:09,0.48,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-08-11,32,20.9,26.7,36.8,20.9,28.5,22.2,78.2,0,0,0,,0,0,25.2,14.6,171.6,1003.1,8.2,10.1,294.7,25.5,9,10,2022-08-11T05:21:58,2022-08-11T19:16:54,0.5,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-08-12,32,24,27.8,36.8,24,30.3,23.5,78.5,0,0,0,rain,0,0,25.2,14.4,143.1,1003.7,37.3,8.7,165.5,14.4,6,10,2022-08-12T05:22:55,2022-08-12T19:15:37,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-13,32,24,28.2,39.2,24,31.5,24.1,79.8,0,0,0,rain,0,0,28.4,10.8,134.2,1004,49.2,7.1,214.2,18.5,8,10,2022-08-13T05:23:51,2022-08-13T19:14:20,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-14,27,23,24.4,30.6,23,24.7,23.5,94.8,10,100,12.5,rain,0,0,25.6,7.2,58.7,1000.9,85.1,6.2,9.7,0.9,0,10,2022-08-14T05:24:48,2022-08-14T19:13:01,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"ZBAA,54511099999"
Beijing,2022-08-15,36,23,28.7,36.3,23,29,19.3,62.9,0,0,0,,0,0,33.1,32.4,328.1,999.7,32.4,11.6,266.2,23.1,8,10,2022-08-15T05:25:45,2022-08-15T19:11:41,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-16,31,19,26,32.4,19,26.4,17.7,62.4,0,0,0,,0,0,28.8,14.4,77,1006.9,21.8,12.5,285.6,24.7,9,10,2022-08-16T05:26:42,2022-08-16T19:10:20,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-17,30.2,23,26.5,35.1,23,28.3,22.2,77.9,0,0,0,rain,0,0,26.6,14.4,142.6,1006.1,81.2,10.2,146.2,12.6,4,10,2022-08-17T05:27:39,2022-08-17T19:08:58,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-18,26,23,24.1,26,23,24.1,23.5,96.3,17,100,25,rain,0,0,38.2,10.8,140.2,1001.6,96.7,4.7,21.6,1.8,1,10,2022-08-18T05:28:36,2022-08-18T19:07:34,0.72,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZBAA,54511099999"
Beijing,2022-08-19,32,21,26.5,32.4,21,26.7,19.5,69.7,0.1,100,4.17,rain,0,0,46.4,28.8,321,1001.2,31.7,10,285.4,24.7,9,10,2022-08-19T05:29:33,2022-08-19T19:06:10,0.77,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,rain,"ZBAA,54511099999"
Beijing,2022-08-20,31,19,25.4,34.5,19,26.5,20.5,75.7,0,0,0,rain,0,0,36,18,181.6,1007.9,57,11.6,208.3,18,9,10,2022-08-20T05:30:29,2022-08-20T19:04:45,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-21,31,23,26.3,34.5,23,27.6,21.8,77.3,9,100,8.33,rain,0,0,37.4,11,132.7,1002.2,95.1,10.4,148.4,12.8,6,10,2022-08-21T05:31:26,2022-08-21T19:03:19,0.86,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2022-08-22,34,20,26.6,32.9,20,26.5,17.8,66.3,22.4,100,8.33,rain,0,0,43.2,28.8,341.5,1003,67,9.5,237.7,20.7,9,10,2022-08-22T05:32:23,2022-08-22T19:01:53,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"ZBAA,54511099999"
Beijing,2022-08-23,27.5,16,22.4,26.7,16,22.3,12.4,56.6,0,0,0,,0,0,32.4,25.2,325.5,1014.4,63.3,12.9,240,20.8,9,10,2022-08-23T05:33:20,2022-08-23T19:00:25,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-24,28,18,23.3,28,18,23.3,15.3,62.4,0,0,0,,0,0,32.4,14.4,208.9,1010.8,77,12.8,243.7,21,8,10,2022-08-24T05:34:17,2022-08-24T18:58:56,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-25,32,18,24.8,30.6,18,24.2,13.7,58.3,0,0,0,,0,0,36.7,28.8,277,1007.8,34.1,11.8,287.8,24.8,9,10,2022-08-25T05:35:13,2022-08-25T18:57:27,0.99,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-26,28,16,21.5,26.7,16,21.4,9.2,53.5,0,0,0,,0,0,61.2,43.2,323.3,1008.3,75.4,12.7,158.9,13.6,5,10,2022-08-26T05:36:10,2022-08-26T18:55:57,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-27,27,11,19.6,26.2,11,19.5,7.8,51.4,0,0,0,,0,0,34.9,10.8,15,1015.2,58.6,12.6,267,23.1,9,10,2022-08-27T05:37:07,2022-08-27T18:54:26,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-28,22,13,17.5,22,13,17.5,14,81.1,1,100,4.17,rain,0,0,32,14.4,269.4,1014.1,99,10.8,32.5,2.7,2,10,2022-08-28T05:38:03,2022-08-28T18:52:55,0.01,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2022-08-29,25,16,19.4,25,16,19.4,15.7,80.5,0,0,0,,0,0,28.8,18,179.4,1013.3,62.6,9.9,244.8,21.2,8,10,2022-08-29T05:39:00,2022-08-29T18:51:23,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-30,29,15,21.9,29.8,15,22.2,16.9,75.4,0,0,0,,0,0,28.8,21.6,224.8,1012.6,28.4,9.7,254.4,21.9,8,10,2022-08-30T05:39:56,2022-08-30T18:49:50,0.05,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-08-31,32,16,24,30.6,16,23.6,13.6,59.3,0,0,0,,0,0,29.5,18,299.4,1011.5,0.2,12.3,274.7,23.8,9,10,2022-08-31T05:40:52,2022-08-31T18:48:17,0.09,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-01,29,15,23.1,28,15,22.8,12.3,54.6,0,0,0,,0,0,29.5,14.4,111.8,1017.3,0.2,12.5,273.5,23.6,9,10,2022-09-01T05:41:49,2022-09-01T18:46:43,0.13,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-02,29,14,21.8,28.6,14,21.7,14.7,67.6,0,0,0,,0,0,25.2,10.8,158.2,1017.4,33.5,11.2,268.7,23.2,9,10,2022-09-02T05:42:45,2022-09-02T18:45:09,0.18,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-09-03,27,16,22,27.9,16,22.1,17.8,79.3,0.2,100,4.17,rain,0,0,23,14.4,152.8,1013.1,80.6,9.5,195.1,16.8,8,10,2022-09-03T05:43:41,2022-09-03T18:43:34,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2022-09-04,29,19,23,29.8,19,23.3,18,74.9,3,100,4.17,rain,0,0,43.2,10.8,174.3,1007.8,24.3,9.1,258.3,22.4,8,30,2022-09-04T05:44:38,2022-09-04T18:41:58,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"ZBAA,54511099999"
Beijing,2022-09-05,30,16.8,22.1,28.2,16.8,21.8,8.5,48.9,0,0,0,,0,0,46.8,25.2,334.7,1008.2,5.6,12.9,271.5,23.6,9,10,2022-09-05T05:45:34,2022-09-05T18:40:22,0.35,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-06,30,11,21.7,28.3,11,21.2,8.7,52.7,0,0,0,,0,0,47,28.8,284.7,1008.8,0,12.2,266.4,23.1,8,10,2022-09-06T05:46:30,2022-09-06T18:38:46,0.4,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-07,33,13,22.4,30.8,13,21.9,11.1,56.8,0,0,0,,0,0,36,10.8,349.7,1016.7,0,11.6,266.8,23,8,10,2022-09-07T05:47:26,2022-09-07T18:37:09,0.44,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-08,32,14,23.2,32,14,23.1,15.1,65.4,0,0,0,,0,0,24.8,12.7,175.4,1017,24.3,11,254.3,22,8,10,2022-09-08T05:48:22,2022-09-08T18:35:32,0.47,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-09-09,32,17,24.2,32.9,17,24.6,18.1,72.7,0,0,0,,0,0,18,10.8,110.8,1016.7,86.5,9.6,234.4,20.2,8,10,2022-09-09T05:49:18,2022-09-09T18:33:54,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-09-10,31,19,24.7,32.3,19,25.2,18.4,70.8,0,0,0,,0,0,36,18,70.5,1016,27.1,9.3,246,21.3,8,10,2022-09-10T05:50:15,2022-09-10T18:32:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-09-11,29,17,23.7,29.8,17,24,17.9,71.5,0,0,0,,0,0,21.6,14.4,129.7,1013.9,16.5,10.1,239.2,20.5,8,10,2022-09-11T05:51:11,2022-09-11T18:30:39,0.51,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-12,30,21,24.7,32.5,21,25.4,20.2,77.2,0,0,0,,0,0,21.6,9.1,131.3,1012.9,0,6.9,243.7,20.9,8,30,2022-09-12T05:52:07,2022-09-12T18:29:00,0.53,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-13,30,19,24.3,31.9,19,24.9,20.1,79.3,0,0,0,,0,0,18.7,14.4,95.1,1018.2,0,6.4,238.4,20.6,8,30,2022-09-13T05:53:03,2022-09-13T18:27:22,0.56,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-14,31,19,24.7,31.4,19,25,18.4,71,0,0,0,,0,0,25.2,10.8,97.5,1017.9,4.4,9.1,239,20.6,8,10,2022-09-14T05:53:59,2022-09-14T18:25:43,0.6,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-15,31,18,24.3,31.4,18,24.5,17.9,70.3,0,0,0,,0,0,21.6,10.8,139.6,1011.5,0,10.3,237,20.6,8,10,2022-09-15T05:54:56,2022-09-15T18:24:04,0.64,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-16,32,18,24.5,32,18,24.7,18.1,71.2,0,0,0,,0,0,34.6,14.4,199.7,1005.5,17.9,9.8,236.8,20.5,8,10,2022-09-16T05:55:52,2022-09-16T18:22:25,0.69,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-17,31,19,24.5,32.5,19,25.1,19.6,76.2,0,0,0,,0,0,21.6,14.4,129.1,1007.1,16.7,8,225.4,19.4,8,10,2022-09-17T05:56:49,2022-09-17T18:20:46,0.74,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-18,30,16,24.3,28.2,16,23.8,7.8,40.9,0,0,0,,0,0,36,21.6,21.3,1012.7,9.4,11.6,238.3,20.4,8,10,2022-09-18T05:57:45,2022-09-18T18:19:07,0.78,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-19,28,13,20.7,26.7,13,20.6,5.2,40.9,0,0,0,,0,0,36,18,18.7,1018,65.5,12.2,199,17.2,7,10,2022-09-19T05:58:42,2022-09-19T18:17:28,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-09-20,26,11,18.8,26,11,18.8,2.7,38.9,0,0,0,,0,0,34.9,10.8,337.8,1018.7,4.4,12.5,242.3,20.9,8,10,2022-09-20T05:59:38,2022-09-20T18:15:48,0.87,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-21,27.1,9,18.8,26.6,9,18.8,9,56.8,0,0,0,,0,0,42.5,21.6,169.7,1013,37.7,11.6,224.4,19.6,8,10,2022-09-21T06:00:35,2022-09-21T18:14:09,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-09-22,27.3,13.9,20.4,26.2,13.9,20.2,5.3,47.1,0.7,100,8.33,rain,0,0,68.4,46.8,312.8,1009.8,35.6,11.2,227.7,19.6,8,10,2022-09-22T06:01:32,2022-09-22T18:12:30,0.95,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"ZBAA,54511099999"
Beijing,2022-09-23,26,10.8,19,26,10.8,19,-2.5,24.6,0,0,0,,0,0,68.4,39.6,280.9,1017.6,0.2,12.7,237.3,20.5,8,10,2022-09-23T06:02:29,2022-09-23T18:10:50,0.97,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-24,28,7,17.1,26.7,5.7,16.8,4.7,51,0,0,0,,0,0,38.2,18,150.7,1016.1,63.6,11.7,219.2,19.1,7,10,2022-09-24T06:03:26,2022-09-24T18:09:11,0.99,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-09-25,26,8,17.2,26,8,17.2,9.5,64.5,0,0,0,,0,0,21.6,10.8,142.2,1013.2,3,9.1,229.8,20,8,10,2022-09-25T06:04:23,2022-09-25T18:07:32,1,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-26,28,12,19.1,27.6,12,19.1,12.8,70.9,0,0,0,,0,0,25.9,10.8,91.7,1014.8,0,7.9,223.1,19.2,8,10,2022-09-26T06:05:21,2022-09-26T18:05:54,0,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-27,30,13,20,28.8,13,19.9,13.7,71.8,0,0,0,,0,0,34.2,18,153.6,1014.6,34,7.5,217.2,18.8,7,10,2022-09-27T06:06:19,2022-09-27T18:04:15,0.01,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-09-28,29,13,20.6,28.6,13,20.6,14.3,70.3,0,0,0,,0,0,28.1,14.4,129.2,1010.8,32.1,7.9,214.3,18.4,7,10,2022-09-28T06:07:16,2022-09-28T18:02:37,0.04,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-09-29,30,14,21.6,30,14,21.6,15.7,72.3,0,0,0,,0,0,33.1,10.8,110.8,1010.2,0.5,6.9,213.3,18.4,7,10,2022-09-29T06:08:14,2022-09-29T18:00:58,0.07,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-09-30,29,15,21.7,29.5,15,21.7,16.5,75.4,0,0,0,,0,0,40,10.8,140.9,1010,8.6,6.3,211.5,18.3,7,10,2022-09-30T06:09:13,2022-09-30T17:59:20,0.12,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-01,26,18,22.1,26,18,22.1,17.8,77,0,0,0,rain,0,0,32,14.4,134.4,1012.5,45.7,7.1,95.7,8.5,5,10,2022-10-01T06:10:11,2022-10-01T17:57:43,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-10-02,21,17,19.2,21,17,19.2,17.6,91.1,5.1,100,16.67,rain,0,0,23.8,14.4,65.8,1012.2,92.3,7.9,12.3,1.2,1,10,2022-10-02T06:11:10,2022-10-02T17:56:06,0.22,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"ZBAA,54511099999"
Beijing,2022-10-03,19,9.4,16,19,7.6,15.8,10.3,72.4,1.4,100,8.33,rain,0,0,46.8,28.8,3.3,1019.1,56.9,9.7,6.9,0.7,0,10,2022-10-03T06:12:09,2022-10-03T17:54:29,0.28,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"ZBAA,54511099999"
Beijing,2022-10-04,17,4,10.3,17,3.7,9.5,-4.3,41,0,0,0,,0,0,43.2,21.6,5.5,1030.5,3.7,13,220.5,19.1,8,10,2022-10-04T06:13:08,2022-10-04T17:52:52,0.34,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-05,16,1,8.4,16,-1.3,7.9,-1.6,58.5,0,0,0,,0,0,32.4,14.4,23.3,1028.5,59.5,12.1,170,14.8,6,10,2022-10-05T06:14:07,2022-10-05T17:51:16,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-10-06,19,2,10.4,19,-0.2,10.1,2.1,62.8,0,0,0,,0,0,30.6,18,177.2,1025,33.3,10.8,204.6,17.8,7,10,2022-10-06T06:15:07,2022-10-06T17:49:40,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-10-07,20,3,11.2,20,3,11.1,6.1,74.1,0,0,0,,0,0,40.3,14.4,147.5,1021.9,4,9.2,202.7,17.4,7,10,2022-10-07T06:16:07,2022-10-07T17:48:05,0.47,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-08,13,9,11.8,13,9,11.7,9.3,86.9,0,0,0,rain,0,0,50,32.4,155.5,1018.7,54,5.1,82.1,7,3,10,2022-10-08T06:17:07,2022-10-08T17:46:31,0.49,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-10-09,16,10,12.3,16,6.7,11.7,-5.3,29.6,0,0,0,,0,0,72,46.8,314,1023.6,21.4,13,191,16.5,7,10,2022-10-09T06:18:07,2022-10-09T17:44:57,0.5,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"ZBAA,54511099999"
Beijing,2022-10-10,19,4.8,11.6,19,4.3,10.8,-7.1,31.6,0,0,0,,0,0,54,32.4,319.9,1024.8,0,12.5,203.3,17.6,7,10,2022-10-10T06:19:08,2022-10-10T17:43:23,0.5,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-11,21,1,9.9,21,-1.3,9.4,-0.8,56.9,0,0,0,,0,0,32.4,14.4,351.6,1024.2,0,11.6,201.1,17.4,7,10,2022-10-11T06:20:09,2022-10-11T17:41:50,0.52,Clear,Clear conditions throughout the day.,clear-day,"ZBAA,54511099999"
Beijing,2022-10-12,20,3,10.5,20,3,10.5,4.1,69.6,0,0,0,,0,0,25.2,14.4,148.5,1023.9,56.9,9.4,152.4,13.4,6,10,2022-10-12T06:21:11,2022-10-12T17:40:18,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"ZBAA,54511099999"
